vendor,product,version,location,cve_number,severity,score,source,cvss_version,cvss_vector,paths,remarks,comments
unknown,jsonwebtoken,catalog:,NotFound,CVE-2026-25537,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,,NewFound,
unknown,jsonwebtoken,catalog:,NotFound,GHSA-h395-gr6q-cpjc,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,,NewFound,
unknown,jsonwebtoken,catalog:,NotFound,GMS-2015-4,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
auth0,jsonwebtoken,catalog:,NotFound,CVE-2015-9235,CRITICAL,9.8,NVD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
auth0,jsonwebtoken,catalog:,NotFound,CVE-2022-23539,HIGH,8.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,,NewFound,
auth0,jsonwebtoken,catalog:,NotFound,CVE-2022-23540,HIGH,7.6,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:L,,NewFound,
auth0,jsonwebtoken,catalog:,NotFound,CVE-2022-23541,MEDIUM,6.3,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,,NewFound,
unknown,mjml,^4.15.3,NotFound,CVE-2025-67898,MEDIUM,4.5,GAD,3,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:L,,NewFound,
unknown,validator,13.15.22,NotFound,CVE-2025-15104,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,NewFound,
unknown,eslint,catalog:,NotFound,CVE-2025-50537,MEDIUM,5.5,GAD,3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,,NewFound,
unknown,eslint,catalog:,NotFound,GHSA-cxm3-wv7p-598c,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,sharp,^0.34.5,NotFound,CVE-2025-61457,MEDIUM,6.1,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
