vendor,product,version,location,cve_number,severity,score,source,cvss_version,cvss_vector,paths,remarks,comments
unknown,mime,catalog:,/usr/lib/mime,CVE-2017-16138,HIGH,7.5,NVD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,mime,catalog:,/usr/lib/mime,GMS-2017-247,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
mime_project,mime,catalog:,/usr/lib/mime,CVE-2017-16138,HIGH,7.5,NVD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,js-yaml,catalog:,/home/jason/SBOM EVal and Validation/sbomCVE/sbom_env/lib/python3.12/site-packages/yaml,CVE-2013-4660,MEDIUM,6.8,GAD,2,AV:N/AC:M/Au:N/C:P/I:P/A:P,,NewFound,
unknown,js-yaml,catalog:,/home/jason/SBOM EVal and Validation/sbomCVE/sbom_env/lib/python3.12/site-packages/yaml,CVE-2025-64718,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,,NewFound,
unknown,js-yaml,catalog:,/home/jason/SBOM EVal and Validation/sbomCVE/sbom_env/lib/python3.12/site-packages/yaml,GMS-2019-127,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,js-yaml,catalog:,/home/jason/SBOM EVal and Validation/sbomCVE/sbom_env/lib/python3.12/site-packages/yaml,GMS-2019-128,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,lexical,catalog:,NotFound,CVE-2023-30792,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,lexical,catalog:,NotFound,GHSA-c2hm-mjxv-89r4,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
facebook,lexical,catalog:,NotFound,CVE-2023-30792,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,immer,catalog:,NotFound,CVE-2020-28477,MEDIUM,5,NVD,2,AV:N/AC:L/Au:N/C:N/I:N/A:P,,NewFound,
unknown,immer,catalog:,NotFound,CVE-2021-23436,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,immer,catalog:,NotFound,CVE-2021-3757,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
immer_project,immer,catalog:,NotFound,CVE-2020-28477,MEDIUM,5,NVD,2,AV:N/AC:L/Au:N/C:N/I:N/A:P,,NewFound,
immer_project,immer,catalog:,NotFound,CVE-2021-23436,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
immer_project,immer,catalog:,NotFound,CVE-2021-3757,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2020-27217,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2023-50710,MEDIUM,4.3,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2024-32869,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2024-43787,MEDIUM,5,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:L,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2024-48913,MEDIUM,5.9,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:H/A:N,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2025-59139,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2026-22817,HIGH,8.2,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:N,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2026-22818,HIGH,8.2,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:N,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2026-24398,MEDIUM,4.8,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2026-24472,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2026-24473,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,NewFound,
unknown,hono,catalog:,NotFound,CVE-2026-24771,MEDIUM,4.7,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,hono,catalog:,NotFound,GHSA-gq3j-xvxp-8hrf,LOW,3.7,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,,NewFound,
unknown,hono,catalog:,NotFound,GHSA-m732-5p4w-x69g,HIGH,8.1,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,,NewFound,
unknown,hono,catalog:,NotFound,GHSA-q7jf-gf43-6x6p,MEDIUM,4.2,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N,,NewFound,
hono,hono,catalog:,NotFound,CVE-2023-50710,MEDIUM,4.3,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,,NewFound,
unknown,uglify-js,catalog:,NotFound,CVE-2015-8857,CRITICAL,9.8,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,uglify-js,catalog:,NotFound,CVE-2015-8858,HIGH,7.5,GAD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,uglify-js,catalog:,NotFound,GMS-2015-24,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,next,catalog:,NotFound,CVE-2017-16877,HIGH,7.5,GAD,3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,NewFound,
unknown,next,catalog:,NotFound,CVE-2022-36046,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,next,catalog:,NotFound,CVE-2023-46298,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,NewFound,
unknown,next,catalog:,NotFound,CVE-2024-24556,MEDIUM,6.1,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,next,catalog:,NotFound,CVE-2025-4643,MEDIUM,4.8,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,,NewFound,
unknown,next,catalog:,NotFound,CVE-2025-4644,MEDIUM,5.4,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,,NewFound,
unknown,next,catalog:,NotFound,CVE-2025-55182,CRITICAL,10,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2022-35204,MEDIUM,4.3,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2024-45811,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2024-45812,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2025-24010,MEDIUM,6.5,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2025-30208,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:N/A:N,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2025-31125,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:N/A:N,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2025-31486,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:N/A:N,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2025-32395,MEDIUM,6.5,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2025-46565,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2025-58751,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,NewFound,
unknown,vite,catalog:,NotFound,CVE-2025-58752,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,NewFound,
unknown,vite,catalog:,NotFound,GHSA-859w-5945-r5v3,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
