vendor,product,version,location,cve_number,severity,score,source,cvss_version,cvss_vector,paths,remarks,comments
unknown,platform,1.3.6,NotFound,CVE-2025-30151,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2025-32378,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2025-7954,HIGH,8.1,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,platform,1.3.6,NotFound,CVE-2026-22244,HIGH,7.2,GAD,3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,platform,1.3.6,NotFound,GHSA-27c9-vp3w-6ww8,MEDIUM,4.9,GAD,3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,GHSA-3cpp-fv95-mpr5,LOW,2.7,GAD,3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,GHSA-68wv-g3fw-pq7q,MEDIUM,4,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,GHSA-6wh5-mw9h-5c3w,LOW,2.7,GAD,3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,GHSA-c7vg-w8q8-c3wf,MEDIUM,5.9,GAD,3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,GHSA-m895-2hj3-8cg9,MEDIUM,5.3,GAD,3,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,GHSA-r2vg-hvjm-fg38,MEDIUM,4.3,GAD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2020-592,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2020-593,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2020-594,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2020-595,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2020-596,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2020-597,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2020-598,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2021-123,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2021-124,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2021-125,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2021-126,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2021-127,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2021-128,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
unknown,platform,1.3.6,NotFound,GMS-2021-129,UNKNOWN,unknown,GAD,unknown,unknown,,NewFound,
pega,platform,1.3.6,NotFound,CVE-2019-16374,CRITICAL,9.8,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
pega,platform,1.3.6,NotFound,CVE-2020-8773,HIGH,8.9,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:L,,NewFound,
pega,platform,1.3.6,NotFound,CVE-2020-8775,HIGH,8.9,NVD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:L,,NewFound,
eclipse,platform,1.3.6,NotFound,CVE-2020-27225,HIGH,7.8,NVD,3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,NewFound,
1e,platform,1.3.6,NotFound,CVE-2023-45161,HIGH,7.2,NVD,3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,NewFound,
1e,platform,1.3.6,NotFound,CVE-2023-45163,HIGH,7.2,NVD,3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,NewFound,
1e,platform,1.3.6,NotFound,CVE-2023-5964,HIGH,7.2,NVD,3,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,protobufjs,7.5.4,NotFound,CVE-2026-41242,CRITICAL,9.9,GAD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,,NewFound,
rc_project,rc,1.2.8,NotFound,CVE-2014-1936,HIGH,7.5,NVD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,NewFound,
unknown,rollup,4.55.1,NotFound,CVE-2026-27606,CRITICAL,9.8,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,NewFound,
unknown,sharp,0.34.5,NotFound,CVE-2025-61457,MEDIUM,6.1,GAD,3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,,NewFound,
unknown,sharp,0.34.5,NotFound,CVE-2025-62798,MEDIUM,5.4,GAD,3,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,,NewFound,
samwilson,tabulate,0.10.0,NotFound,CVE-2024-13223,UNKNOWN,unknown,NVD,unknown,unknown,,NewFound,
