cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2022-21712,twisted,High,False,,0.00241,0.47321,no,,https://github.com/twisted/twisted/commit/af8fe78542a6f2bf2235ccee8158d9c88d31e8e2,,https://github.com/twisted/twisted/commit/af8fe78542a6f2bf2235ccee8158d9c88d31e8e2,,,7702733284a283132501e38f5efdd3c77dfb0112,45d463c02ebbbdcbe18b3807419422101538ffca,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2022-21716,twisted,High,False,,0.00968,0.76538,no,,https://github.com/twisted/twisted/commit/89c395ee794e85a9657b112c4351417850330ef9,,https://github.com/twisted/twisted/commit/89c395ee794e85a9657b112c4351417850330ef9,,,4e3b22afe1f76b360733b65d6b835b7aaae6deb6,89c395ee794e85a9657b112c4351417850330ef9,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2022-22815,pillow,Medium,False,,0.00095,0.26486,no,,,,,,,,82541b6dec8452cb612067fcebba1c5a1a2bfdc8,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,3.1
CVE-2022-22816,pillow,Medium,False,,0.00137,0.33623,no,,,,,,,,82541b6dec8452cb612067fcebba1c5a1a2bfdc8,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,3.1
CVE-2022-24303,pillow,High,False,,0.01428,0.8059,no,,,,,,,,6deac9e3a23caffbfdd75c00d3f0a1cd36cdbd5d,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,3.1
CVE-2022-24801,twisted,Critical,False,,0.01058,0.77561,no,,https://github.com/twisted/twisted/commit/592217e951363d60e9cd99c5bbfd23d4615043ac,,https://github.com/twisted/twisted/commit/592217e951363d60e9cd99c5bbfd23d4615043ac,,,,efac92c7f15aac2686189d887ed65617afd2bc22,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2022-30187,azure-storage-blob,Medium,False,,0.00336,0.56417,no,,,,,,,,,1.9,AV:L/AC:M/Au:N/C:P/I:N/A:N,2.0
CVE-2022-30595,pillow,High,False,,0.0048,0.65041,no,,,,,,,,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2022-39348,twisted,Medium,False,,0.01178,0.78684,no,,https://github.com/twisted/twisted/commit/f2f5e81c03f14e253e85fe457e646130780db40b | https://github.com/twisted/twisted/commit/f49041bb67792506d85aeda9cf6157e92f8048f4,,https://github.com/twisted/twisted/commit/f2f5e81c03f14e253e85fe457e646130780db40b | https://github.com/twisted/twisted/commit/f49041bb67792506d85aeda9cf6157e92f8048f4,,,,15aa477d9b181d30c2111248741c615f36638f5f,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2022-45198,pillow,High,False,,0.00297,0.53076,no,,https://github.com/python-pillow/Pillow/commit/11918eac0628ec8ac0812670d9838361ead2d6a4 | https://github.com/python-pillow/Pillow/pull/6402,,https://github.com/python-pillow/Pillow/commit/11918eac0628ec8ac0812670d9838361ead2d6a4 | https://github.com/python-pillow/Pillow/pull/6402,,,,58acec3312fb8671c9d84829197e1c8150085589 | 11918eac0628ec8ac0812670d9838361ead2d6a4,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
