cve,package,version,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2023-49083,cryptography,,Medium,False,,0.00909,0.75802,no,,https://github.com/pyca/cryptography/commit/f09c261ca10a31fe41b1262306db7f8f1da0e48a | https://github.com/pyca/cryptography/pull/9926,,https://github.com/pyca/cryptography/commit/f09c261ca10a31fe41b1262306db7f8f1da0e48a | https://github.com/pyca/cryptography/pull/9926,,,ba2c0e5e3e4fb242b80474d2ff7368c91e7ebeaf,f09c261ca10a31fe41b1262306db7f8f1da0e48a,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2023-50782,cryptography,,High,False,,0.00855,0.74981,no,,,,,,,,4e64baf360a3a89bd92582f59344c12b5c0bd3fd,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2024-0727,cryptography,,Medium,False,,0.00236,0.46537,no,,https://github.openssl.org/openssl/extended-releases/commit/03b3941d60c4bce58fab69a0c22377ab439bc0e8 | https://github.com/openssl/openssl/commit/775acfdbd0c6af9ac855f34969cdab0c0c90844a | https://github.openssl.org/openssl/extended-releases/commit/aebaa5883e31122b404e450732dc833dc9dee539 | https://github.com/openssl/openssl/commit/09df4395b5071217b76dc7d3d2e630eb8c5a79c2 | https://github.com/openssl/openssl/commit/d135eeab8a5dbf72b3da5240bab9ddb7678dbd2c,,https://github.openssl.org/openssl/extended-releases/commit/03b3941d60c4bce58fab69a0c22377ab439bc0e8 | https://github.com/openssl/openssl/commit/775acfdbd0c6af9ac855f34969cdab0c0c90844a | https://github.openssl.org/openssl/extended-releases/commit/aebaa5883e31122b404e450732dc833dc9dee539 | https://github.com/openssl/openssl/commit/09df4395b5071217b76dc7d3d2e630eb8c5a79c2 | https://github.com/openssl/openssl/commit/d135eeab8a5dbf72b3da5240bab9ddb7678dbd2c,,,e818b74be2170fbe957a07b0da4401c2b694b3b8 | e04bd3433fd84e1861bf258ea37928d9845e6a86 | 89cd17a031e022211684eb7eb41190cf1910f9fa | a92271e03a8d0dee507b6f1e7f49512568b2c7ad,e818b74be2170fbe957a07b0da4401c2b694b3b8 | e04bd3433fd84e1861bf258ea37928d9845e6a86 | 85cf92f55d9e2ac5aacf92bedd33fb890b9f8b4c | 99e6624ebb8a5943ab9699ed4ab221e8b29a31dd | 09df4395b5071217b76dc7d3d2e630eb8c5a79c2 | 775acfdbd0c6af9ac855f34969cdab0c0c90844a | d135eeab8a5dbf72b3da5240bab9ddb7678dbd2c,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,3.1
CVE-2024-12797,cryptography,,Low,False,,0.00773,0.73614,no,,https://github.com/openssl/openssl/commit/738d4f9fdeaad57660dcba50a619fafced3fd5e9 | https://github.com/openssl/openssl/commit/798779d43494549b611233f92652f0da5328fbe7 | https://github.com/openssl/openssl/commit/87ebd203feffcf92ad5889df92f90bb0ee10a699,,https://github.com/openssl/openssl/commit/738d4f9fdeaad57660dcba50a619fafced3fd5e9 | https://github.com/openssl/openssl/commit/798779d43494549b611233f92652f0da5328fbe7 | https://github.com/openssl/openssl/commit/87ebd203feffcf92ad5889df92f90bb0ee10a699,,,,738d4f9fdeaad57660dcba50a619fafced3fd5e9 | 798779d43494549b611233f92652f0da5328fbe7 | 87ebd203feffcf92ad5889df92f90bb0ee10a699,,,
CVE-2024-26130,cryptography,,High,False,,0.00425,0.62278,no,,https://github.com/pyca/cryptography/commit/97d231672763cdb5959a3b191e692a362f1b9e55 | https://github.com/pyca/cryptography/pull/10423,,https://github.com/pyca/cryptography/commit/97d231672763cdb5959a3b191e692a362f1b9e55 | https://github.com/pyca/cryptography/pull/10423,,,52d6f1a491f6ade379ace124b843ffba9fb4ab4f,fe18470f7d05f963e7267e34fdf985d81ea6ceea,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2024-35195,requests,,Medium,False,,0.00044,0.13552,no,,https://github.com/psf/requests/commit/a58d7f2ffb4d00b46dca2d70a3932a0b37e22fac | https://github.com/psf/requests/pull/6655,,https://github.com/psf/requests/commit/a58d7f2ffb4d00b46dca2d70a3932a0b37e22fac | https://github.com/psf/requests/pull/6655,,,,a58d7f2ffb4d00b46dca2d70a3932a0b37e22fac,,,
CVE-2024-47081,requests,,Medium,False,,0.00177,0.39179,no,,https://github.com/psf/requests/commit/96ba401c1296ab1dda74a2365ef36d88f7d144ef | https://github.com/psf/requests/pull/6965,,https://github.com/psf/requests/commit/96ba401c1296ab1dda74a2365ef36d88f7d144ef | https://github.com/psf/requests/pull/6965,,,,021dc729f0b71a3030cefdbec7fb57a0e80a6cfd,,,
CVE-2025-71176,pytest,8.4.2,Medium,False,,6e-05,0.0041,no,,,,,,,,,,,
CVE-2026-22702,virtualenv,,Medium,False,,0.00014,0.02567,no,,https://github.com/pypa/virtualenv/commit/dec4cec5d16edaf83a00a658f32d1e032661cebc | https://github.com/pypa/virtualenv/pull/3013,,https://github.com/pypa/virtualenv/commit/dec4cec5d16edaf83a00a658f32d1e032661cebc | https://github.com/pypa/virtualenv/pull/3013,,,,d0ad11d1146e81ea74d2461be9653f1da9cf3fd1,,,
CVE-2026-25645,requests,,Medium,False,,4e-05,0.00197,no,,https://github.com/psf/requests/commit/66d21cb07bd6255b1280291c4fafb71803cdb3b7,,https://github.com/psf/requests/commit/66d21cb07bd6255b1280291c4fafb71803cdb3b7,,,,bc04dfd6dad4cb02cd92f5daa81eb562d280a761,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,3.1
CVE-2026-26007,cryptography,,High,False,,9e-05,0.00918,no,,https://github.com/pyca/cryptography/commit/0eebb9dbb6343d9bc1d91e5a2482ed4e054a6d8c,,https://github.com/pyca/cryptography/commit/0eebb9dbb6343d9bc1d91e5a2482ed4e054a6d8c,,,,06e120e682cb200e3f7050c02f0bcdac90c4c6ad,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,3.1
CVE-2026-33155,deepdiff,,High,False,,0.00057,0.17837,no,,https://github.com/qlustered/deepdiff/commit/0d07ec21d12b46ef4e489383b363eadc22d990fb,,https://github.com/qlustered/deepdiff/commit/0d07ec21d12b46ef4e489383b363eadc22d990fb,,,15a99abefd93de22367f1bb9fec228b4dd0675f6,0d07ec21d12b46ef4e489383b363eadc22d990fb,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-34073,cryptography,46.0.5,Low,False,,9e-05,0.0084,no,,,,,,,,91d728897bdad30cd5c79a2b23e207f1f050d587,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2026-39892,cryptography,46.0.5,Medium,False,,0.00021,0.05897,no,,,,,,,,,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-4539,pygments,2.19.2,Low,False,,6e-05,0.00441,no,,,,,,,,,,,
