cve,package,version,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2023-44271,pillow,,High,False,,0.00224,0.45083,no,,https://github.com/python-pillow/Pillow/commit/1fe1bb49c452b0318cad12ea9d97c3bef188e9a7 | https://github.com/python-pillow/Pillow/pull/7244,,https://github.com/python-pillow/Pillow/commit/1fe1bb49c452b0318cad12ea9d97c3bef188e9a7 | https://github.com/python-pillow/Pillow/pull/7244,,,,6e28ed1f36d0eb74053af54e1eddc9c29db698cd | 1fe1bb49c452b0318cad12ea9d97c3bef188e9a7,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2023-4863,pillow,,High,True,2023-09-13,0.94117,0.99911,no,,https://github.com/webmproject/libwebp/commit/902bc9190331343b2017211debcec8d2ab87e17a,,https://github.com/webmproject/libwebp/commit/902bc9190331343b2017211debcec8d2ab87e17a,,,,ca332209cb5567c9b249c86788cb2dbf8847e760 | 902bc9190331343b2017211debcec8d2ab87e17a,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,3.1
CVE-2024-31580,torch,,High,False,,0.00024,0.06562,no,,https://github.com/pytorch/pytorch/commit/b5c3a17c2c207ebefcb85043f0cf94be9b2fef81,,https://github.com/pytorch/pytorch/commit/b5c3a17c2c207ebefcb85043f0cf94be9b2fef81,,,,8ac9b20d4b090c213799e81acf48a55ea8d437d6 | b5c3a17c2c207ebefcb85043f0cf94be9b2fef81,,,
CVE-2024-31583,torch,,High,False,,0.00049,0.15191,no,,https://github.com/pytorch/pytorch/commit/9c7071b0e324f9fb68ab881283d6b8d388a4bcd2,,https://github.com/pytorch/pytorch/commit/9c7071b0e324f9fb68ab881283d6b8d388a4bcd2,,,,8ac9b20d4b090c213799e81acf48a55ea8d437d6 | 9c7071b0e324f9fb68ab881283d6b8d388a4bcd2,,,
CVE-2024-34062,tqdm,,Low,False,,0.00091,0.25516,no,,https://github.com/tqdm/tqdm/commit/4e613f84ed2ae029559f539464df83fa91feb316,,https://github.com/tqdm/tqdm/commit/4e613f84ed2ae029559f539464df83fa91feb316,,,,4e613f84ed2ae029559f539464df83fa91feb316,,,
CVE-2024-35195,requests,,Medium,False,,0.00044,0.13552,no,,https://github.com/psf/requests/commit/a58d7f2ffb4d00b46dca2d70a3932a0b37e22fac | https://github.com/psf/requests/pull/6655,,https://github.com/psf/requests/commit/a58d7f2ffb4d00b46dca2d70a3932a0b37e22fac | https://github.com/psf/requests/pull/6655,,,,a58d7f2ffb4d00b46dca2d70a3932a0b37e22fac,,,
CVE-2024-47081,requests,,Medium,False,,0.00177,0.39179,no,,https://github.com/psf/requests/commit/96ba401c1296ab1dda74a2365ef36d88f7d144ef | https://github.com/psf/requests/pull/6965,,https://github.com/psf/requests/commit/96ba401c1296ab1dda74a2365ef36d88f7d144ef | https://github.com/psf/requests/pull/6965,,,,021dc729f0b71a3030cefdbec7fb57a0e80a6cfd,,,
CVE-2025-2953,torch,,Low,False,,0.00151,0.35733,no,,,,,,,,,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2025-32434,torch,,Critical,False,,0.01219,0.79078,no,,,,,,,,1eba9b3aa3c43f86f4a2c807ac8e12c4a7767340,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2025-3730,torch,,Medium,False,,0.0005,0.15485,no,,https://github.com/pytorch/pytorch/pull/150981 | https://github.com/timocafe/tewart-pytorch/commit/46fc5d8e360127361211cb237d5f9eef0223e567,,https://github.com/pytorch/pytorch/pull/150981 | https://github.com/timocafe/tewart-pytorch/commit/46fc5d8e360127361211cb237d5f9eef0223e567,,,,46fc5d8e360127361211cb237d5f9eef0223e567,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2025-68146,filelock,,Medium,False,,4e-05,0.00205,no,,https://github.com/tox-dev/filelock/commit/4724d7f8c3393ec1f048c93933e6e3e6ec321f0e | https://github.com/tox-dev/filelock/pull/461,,https://github.com/tox-dev/filelock/commit/4724d7f8c3393ec1f048c93933e6e3e6ec321f0e | https://github.com/tox-dev/filelock/pull/461,,,,377f62251d7cdf30768cc9ee1eb31cea1551c71b,6.5,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:H,3.1
CVE-2026-1260,sentencepiece,,High,False,,3e-05,0.00134,no,,,,,,,,31646a467d2051eb904e0b45de3a73e91fe1c1e3,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2026-22701,filelock,,Medium,False,,4e-05,0.00198,no,,https://github.com/tox-dev/filelock/commit/255ed068bc85d1ef406e50a135e1459170dd1bf0 | https://github.com/tox-dev/filelock/commit/41b42dd2c72aecf7da83dbda5903b8087dddc4d5,,https://github.com/tox-dev/filelock/commit/255ed068bc85d1ef406e50a135e1459170dd1bf0 | https://github.com/tox-dev/filelock/commit/41b42dd2c72aecf7da83dbda5903b8087dddc4d5,,,,41b42dd2c72aecf7da83dbda5903b8087dddc4d5,,,
CVE-2026-25645,requests,,Medium,False,,4e-05,0.00197,no,,https://github.com/psf/requests/commit/66d21cb07bd6255b1280291c4fafb71803cdb3b7,,https://github.com/psf/requests/commit/66d21cb07bd6255b1280291c4fafb71803cdb3b7,,,,bc04dfd6dad4cb02cd92f5daa81eb562d280a761,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,3.1
CVE-2026-25990,pillow,,High,False,,0.00019,0.05161,no,,https://github.com/python-pillow/Pillow/commit/9000313cc5d4a31bdcdd6d7f0781101abab553aa,,https://github.com/python-pillow/Pillow/commit/9000313cc5d4a31bdcdd6d7f0781101abab553aa,,,5c89d88eee199ba53f64581ea39b6a1bc52feb1a,5158d98c807e719c5938aa3886913ef0ea6814e9,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2026-40192,pillow,,High,False,,0.00018,0.04594,no,,,,,,,,,,,
